resp,comp,fproj,timezone,sfips,smsa,qcendiv,sstate,phtype,susr,qmarket,scregion,sdensity3,cregion,state,fips,density3,qlan,qs1,cintro,qs1a,ns1,cointro,qs2a,qs2b,ss2c,qs3,qs4,sex,q1,q2,q3,q4,q6,q7oe,q7.1,q7.2,q7.3,q7.4,q7.5,q7@,q7a,q8a,q8b,q8c,q8d,q8e,q8f,q8g,q8h,int1,int2,q9a,q9b,q9c,q9d,q9e,q9f,q10,q10a,q10b,q13,q14,q15,age,educ,schl,schl2,schl2@,rschl,rschl2,rschl2@,q17,q17@,q18a,q18b,q18c,q18d,q18e,q19,q20,q21,q22,q23a,q23b,q23c,l1,q24,q25,q25a,q26a,q26b,q26c,q26d,q26e,q26f,q26g,employ,employ2,employ2@,employ3,q31,q32,q33,q34,q35,q36,q37,q38,q39,q40,q41,q42,q43,q44a,q44b,q44c,q44d,q44dd,q44e,q44f,q44g,q44h,q44i,q45a,q45b,q46,q47,q48,marital,lwp2,lwp3,kidsa,fam1,fam2,fixhisp,hispx,hisp2,hisp3,racecmb,race1_1,race1_2,race1_3,race1_4,racethn,hh1,hh2,hh30,relig,relig@,chr,born,attend,income,finan,health,regist,regicert,party,partyln,ideo,birthh,mothrh,fathrh,home,home2,l1a,l2,l3,qc1,qc2,qc3,isex,ihisp1,irace1_1,irace1_2,irace1_3,irace1_4,ilang,fdate,fdow,phoneuse,adults,psadjust,puadjust,wt1,weight,q46x,agegroups
100187,1,4968c,1,18097,26900,3,,,,2,2,5,2,IN,18057,3,1,2,1,0,0,0,0,0,0,0,0,1,1,2,1,1,2,0,0,0,0,0,0,,2,2,1,1,1,3,4,2,2,1,1,1,1,2,1,2,1,1,9,0,1,2,1,41,7,5,0,,2,0,,0,,2,3,2,2,1,1,3,1,1,1,4,1,0,1,5,0,1,1,1,2,1,1,1,1,0,,2,2,2,1,0,0,2,1,1,3,3,3,2,1,1,1,2,2,1,2,2,1,1,1,2,2,0,0,2,1,2,0,1,1,1,2,2,0,2,1,1,0,0,0,1,3,1,0,2,,0,2,1,8,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,3,1,2,1,0,0,0,1,100115,6,2,2,1,1.47,1.47,0.937,0,45
100191,1,4968c,1,42027,44300,2,,,,1,1,2,1,PA,42027,2,1,2,1,0,0,0,0,0,0,0,0,1,1,2,2,1,1,1,23,0,0,0,0,They're a lot dumber than older generations.,2,3,1,3,1,4,4,1,3,1,1,2,1,2,2,2,2,1,2,0,3,1,0,24,5,3,5,,0,0,,0,,2,2,2,2,3,1,2,2,1,1,2,1,0,1,60,0,2,1,2,2,2,2,1,2,0,,2,3,2,1,0,0,2,1,1,4,2,3,2,1,1,2,2,2,2,2,1,1,1,1,2,2,0,0,2,6,2,0,2,2,2,1,2,2,0,1,1,0,0,0,1,3,0,0,13,,0,1,2,2,2,1,1,1,3,1,2,0,0,0,0,2,0,0,0,2,0,0,2,2,1,0,0,0,1,100115,6,4,3,1,1.47,1.47,0.29,0,29
100201,1,4968c,1,36055,40380,2,,,,1,1,4,1,PA,42061,1,1,2,1,0,0,0,0,0,0,0,0,2,3,1,2,2,2,0,0,0,0,0,0,,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,0,1,4,1,0,49,5,5,0,,2,0,,0,,3,1,3,1,3,1,1,2,2,2,1,2,0,1,5,0,2,2,2,2,2,1,2,1,0,,2,1,2,2,0,0,9,1,2,9,2,3,9,3,1,1,2,2,2,2,2,2,2,2,2,2,0,0,2,2,0,0,2,2,4,2,1,0,1,4,4,0,0,0,3,3,0,0,2,,0,2,5,2,0,2,1,9,4,9,3,2,1,1,2,0,0,0,0,1,0,1,2,1,4,0,0,0,1,100115,6,3,3,1,1.47,1.47,0.625,0,64
100203,1,4968c,1,47179,27740,6,,,,3,3,3,3,TN,47163,3,1,2,1,0,0,0,0,0,0,0,0,1,3,2,1,2,1,1,1,0,0,0,0,GOT MORE MORALE ABOUT THEM THAN THE YOUNGER GENERATION.,1,2,2,2,1,2,4,2,1,2,2,2,0,0,2,2,2,1,1,0,1,2,2,55,3,5,0,,2,0,,0,,2,2,2,1,2,0,0,0,0,1,1,2,0,2,0,0,0,0,0,2,2,1,1,1,0,,2,1,1,0,0,0,1,2,3,1,2,4,2,2,2,2,2,0,2,1,2,0,1,1,2,2,0,0,2,1,2,0,2,1,1,1,2,2,0,1,1,0,0,0,1,2,0,0,1,,0,1,4,5,0,1,1,1,2,0,2,0,0,0,1,0,0,0,0,1,0,1,1,2,1,0,0,0,1,100115,6,3,2,1,1.47,1.47,1.115,0,64
100206,1,4968c,1,51810,47260,5,,,,3,3,4,3,VA,51810,4,1,2,1,0,0,0,0,0,0,0,0,1,1,2,1,2,1,1,2,3,0,0,0,"more honest, believe in an honest days work. Younger people don't believe that.",2,2,1,2,2,2,3,3,1,1,1,1,1,2,1,1,1,1,2,0,1,1,0,66,6,0,0,,0,0,,0,,2,2,2,1,9,2,0,2,2,1,2,1,0,2,0,0,2,1,1,2,2,1,1,1,0,,2,1,1,0,0,0,1,2,4,1,1,3,1,1,1,2,1,2,1,1,1,0,1,2,2,2,0,0,2,1,2,0,2,1,1,1,2,2,0,1,1,0,0,0,1,2,0,0,1,,0,2,2,7,0,1,1,1,3,1,2,0,0,0,1,0,0,0,0,1,0,2,1,2,1,0,0,0,1,100115,6,2,2,1,1.47,1.47,0.574,0,97
100208,1,4968c,2,48329,33260,7,,,,3,3,2,3,TX,48135,2,1,2,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,29,0,0,0,0,trends more toward technology,2,4,1,2,1,3,4,2,2,1,1,2,2,1,2,1,1,1,2,0,2,1,0,28,6,5,0,,1,7,<7:(VOL) Other (SPECIFY)>:depends,0,,2,2,2,3,3,1,4,2,1,4,1,1,0,1,0,0,2,1,2,2,2,2,2,2,0,,2,3,2,1,0,0,1,1,1,4,9,4,2,1,1,2,1,2,1,1,1,1,1,1,2,2,0,0,2,1,2,0,1,1,1,1,2,2,0,1,1,0,0,0,1,5,3,0,13,,0,1,2,10,2,2,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,0,1,2,1,0,0,0,1,100115,6,4,2,1,1.47,1.47,0.33,0,29
100209,1,4968c,2,17031,16980,3,,,,2,2,5,2,IL,17043,5,1,2,1,0,0,0,0,0,0,0,0,2,2,2,1,2,2,0,0,0,0,0,0,,2,1,1,2,1,1,4,1,1,1,1,2,1,2,1,1,1,1,1,0,2,2,2,25,5,3,5,,0,0,,0,,2,3,2,1,3,1,1,1,1,2,1,1,0,1,400,0,1,1,2,1,2,2,1,1,0,,2,3,1,0,0,0,1,2,9,2,1,1,2,1,1,1,2,1,2,1,2,1,1,1,2,2,0,0,2,6,1,0,1,1,1,2,2,0,2,2,2,0,0,0,2,2,1,0,1,,0,1,5,3,2,1,1,1,2,0,3,0,0,0,0,2,0,0,0,1,0,1,1,2,1,0,0,0,1,100115,6,3,1,1,1.47,1.47,0.377,0,29
100210,1,4968c,2,01109,00000,6,,,,3,3,1,3,AL,01109,1,1,2,1,0,0,0,0,0,0,0,0,1,2,2,1,2,2,0,0,0,0,0,0,,2,4,1,1,1,2,1,4,1,2,2,2,0,0,2,2,2,2,0,3,5,2,1,50,3,5,0,,2,0,,0,,2,2,3,1,3,0,0,0,0,2,1,2,0,2,0,0,0,0,0,2,2,1,2,1,0,,2,3,2,1,0,0,1,2,4,1,2,3,2,3,1,2,2,0,2,2,2,0,2,2,2,2,0,0,2,1,1,1,1,1,1,2,2,0,2,2,2,0,0,0,2,2,1,0,13,,0,1,1,2,0,1,2,0,3,9,2,0,0,0,2,0,0,0,0,1,0,2,2,2,2,0,0,0,1,100115,6,2,1,1,1.47,1.47,1.62,0,64
100213,1,4968c,2,12005,37460,5,,,,3,3,2,3,FL,12005,2,1,2,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0,0,0,we have more values,2,2,9,2,1,9,4,2,1,1,1,2,2,2,2,1,1,1,2,0,2,1,0,61,3,5,0,,2,0,,0,,3,1,3,2,3,2,0,2,1,4,1,1,0,1,12,0,2,1,2,2,1,1,1,3,4,,0,0,0,0,2,2,1,0,0,0,1,3,2,1,2,1,2,2,1,2,2,2,1,1,2,2,0,0,2,3,1,0,2,2,2,1,2,2,0,1,1,0,0,0,1,1,0,0,1,,0,1,3,1,0,2,1,1,1,0,3,0,0,0,2,0,0,0,0,1,1,0,2,2,2,0,0,0,1,100115,6,3,1,1,1.47,1.47,1.087,0,64
100219,1,4968c,2,55109,33460,3,,,,2,2,1,2,WI,55095,1,1,2,1,0,0,0,0,0,0,0,0,1,2,1,1,1,2,0,0,0,0,0,0,,2,4,2,4,2,2,4,3,2,1,1,1,1,1,1,2,2,1,2,0,1,2,2,32,6,5,0,,9,0,,0,,3,3,3,3,3,1,5,2,1,1,2,1,0,1,0,0,2,1,2,1,2,2,1,1,0,,2,1,1,0,0,0,2,2,4,2,1,9,2,1,1,2,1,2,2,2,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,0,1,1,0,0,0,1,3,1,0,2,,0,2,6,8,2,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,2,1,2,2,0,0,0,1,100115,6,2,2,1,1.47,1.47,0.855,1,45
100221,1,4968c,2,22109,26380,7,,,,3,3,1,3,LA,22109,1,1,2,1,0,0,0,0,0,0,0,0,2,1,2,1,1,2,0,0,0,0,0,0,,2,2,2,1,2,2,4,2,2,1,1,2,2,1,2,2,1,1,2,0,1,2,2,57,7,5,0,,2,0,,0,,2,2,3,3,3,2,0,2,1,2,1,2,0,1,1,0,2,1,2,2,2,2,2,1,0,,2,1,1,0,0,0,1,2,4,1,9,4,2,2,2,2,1,2,1,2,2,2,1,2,2,2,0,0,2,1,2,0,2,1,1,2,2,0,2,1,1,0,0,0,1,3,0,0,2,,0,1,2,7,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,3,1,2,1,0,0,0,1,100115,6,2,3,1,1.47,1.47,0.465,0,64
100222,1,4968c,2,05069,38220,7,,,,3,3,2,3,AR,05069,2,1,2,1,0,0,0,0,0,0,0,0,2,1,2,2,2,1,1,29,0,0,0,0,We are very good on computers.,1,2,2,2,2,3,3,1,1,2,2,2,0,0,2,2,2,1,1,0,3,9,0,25,2,5,0,,1,4,,4,,3,2,2,1,2,0,0,0,0,1,2,1,0,1,30,0,0,0,0,2,2,1,1,3,5,<5:(VOL) Other reason (SPECIFY)>:Homemaker.,0,0,0,0,2,1,1,0,0,0,1,4,2,3,2,2,2,0,2,1,2,2,2,1,2,2,0,0,2,6,1,0,1,4,1,1,2,2,0,2,2,0,0,0,2,5,4,0,1,,0,1,3,2,1,2,1,1,9,2,5,0,0,0,0,2,0,0,0,2,0,0,2,2,1,0,0,0,1,100115,6,4,1,1,1.47,1.47,0.586,0,29
100223,1,4968c,2,17031,16980,3,,,,2,2,5,3,FL,12021,2,1,2,1,0,0,0,0,0,0,0,0,2,1,2,1,2,1,1,2,4,0,0,0,were not lazy & are respectful,1,3,2,3,1,3,4,1,2,1,1,2,2,2,2,2,2,2,0,9,1,2,2,56,3,5,0,,2,0,,0,,2,2,1,1,3,2,0,2,1,2,1,1,0,1,3,0,2,1,2,2,1,2,2,1,0,,2,1,1,0,0,0,1,1,4,1,1,2,1,1,1,1,2,2,2,1,1,2,1,1,2,2,0,0,2,1,2,0,2,1,1,1,2,2,0,1,1,0,0,0,1,2,0,0,2,,0,2,5,7,0,1,1,1,3,9,3,0,0,0,1,0,0,0,0,1,0,2,2,2,2,0,0,0,1,100117,1,2,2,1,1.47,1.47,1.044,0,64
100225,1,4968c,2,19099,00000,4,,,,2,2,1,2,IA,19099,1,1,2,1,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,26,27,0,0,0,"Baby boomers, drastic changes",9,3,2,2,2,3,4,2,2,1,1,1,2,2,2,1,1,1,2,0,1,1,0,50,3,5,0,,2,0,,0,,2,2,2,3,3,2,0,2,2,4,4,4,0,1,2,0,2,1,2,2,2,1,1,1,0,,2,3,1,0,0,0,1,2,2,2,2,4,2,1,1,2,1,2,1,1,1,1,1,1,2,2,0,0,2,1,2,0,1,1,1,1,2,2,0,1,1,0,0,0,1,3,1,0,1,<11:(VOL) Something else {SPECIFY}>:Presbytyrian,1,1,1,6,0,1,1,1,1,0,2,0,0,0,1,0,0,0,0,1,0,1,1,2,1,0,0,0,1,100123,7,3,2,1,1.47,1.47,1.246,0,64
100226,1,4968c,4,41071,38900,9,,,,4,4,2,4,OR,41071,2,1,2,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,9,31,0,0,0,"more conservitive than next generation, less ""techy""",2,4,1,2,2,3,4,1,4,1,1,1,2,2,1,2,2,1,2,0,1,1,0,40,7,4,5,,0,0,,0,,2,3,2,3,1,1,4,2,2,1,2,1,0,1,3,0,2,1,2,2,2,1,1,3,1,,0,0,0,0,1,0,1,0,0,0,2,3,1,1,1,2,1,2,1,1,1,1,1,1,2,2,0,0,2,1,2,0,1,1,1,2,2,0,2,1,1,0,0,0,1,5,3,0,13,,0,1,2,9,0,1,1,1,2,0,2,0,0,0,1,0,0,0,0,2,0,0,2,2,1,0,0,0,1,100115,6,4,2,1,1.47,1.47,1.512,0,45
100227,1,4968c,4,06075,41860,9,,,,4,4,5,4,CA,06075,5,1,2,1,0,0,0,0,0,0,0,0,2,2,1,1,2,1,1,29,41,0,0,0,"technology, longivity",2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,0,2,1,0,56,6,5,0,,9,0,,0,,3,1,3,3,1,1,5,2,1,1,2,1,0,1,30,0,2,1,1,1,1,1,2,1,0,,1,3,2,1,0,0,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,6,1,0,1,1,1,1,2,2,0,1,1,0,0,0,1,2,1,0,2,,0,2,4,6,0,2,1,1,2,0,4,0,0,0,1,0,0,0,0,1,0,1,2,2,2,0,0,0,1,100115,6,3,1,1,1.47,1.47,0.935,1,64
100228,1,4968c,4,41071,38900,9,,,,4,4,2,4,OR,41051,4,1,2,1,0,0,0,0,0,0,0,0,2,3,2,2,2,1,1,24,31,0,0,0,We did not have celluar or computers. We weren't taught about money and how to manage it,2,4,2,4,2,4,4,2,4,1,2,2,2,2,2,2,2,1,1,0,1,2,2,47,5,5,0,,1,5,,0,,3,3,9,9,3,2,0,2,2,2,1,2,0,2,0,0,2,2,2,2,2,1,2,1,0,,2,1,1,0,0,0,2,2,4,1,9,1,2,1,1,2,2,2,2,1,2,0,1,1,2,2,0,0,2,1,1,1,2,1,1,1,2,2,0,1,1,0,0,0,1,2,0,0,13,,0,2,5,1,0,1,2,0,1,0,3,0,0,0,3,0,0,0,0,2,0,0,1,2,2,0,0,0,1,100115,6,4,2,1,1.47,1.47,1.447,0,64
100230,1,4968c,4,53077,49420,9,,,,4,4,1,4,WA,53077,1,1,2,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,16,29,0,0,0,"Technology has changed us alot, it has made our life easier. We have become more responsible for our acts and conscious of reality.",1,1,3,3,2,2,2,2,2,1,1,2,2,1,2,2,2,1,1,0,1,2,2,27,5,3,4,,0,0,,0,,2,3,3,2,3,2,0,2,1,2,2,1,0,1,20,0,2,1,2,2,1,2,2,3,1,,0,0,0,0,2,1,1,0,0,0,2,2,2,1,2,1,1,2,2,1,2,1,1,1,2,2,0,0,2,6,2,0,2,4,1,1,1,1,0,4,4,0,0,0,3,4,1,0,2,,0,1,4,3,2,2,2,0,2,0,2,3,0,0,0,4,0,0,0,1,0,3,1,2,1,0,0,0,1,100115,6,2,3,1,1.47,1.47,0.461,0,29
100233,1,4968c,4,06037,31100,9,,,,4,4,5,4,CA,06065,2,1,2,1,0,0,0,0,0,0,0,0,1,2,9,1,1,1,1,10,0,0,0,0,more open to things,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2,1,1,2,0,1,1,1,0,18,3,3,5,,0,0,,0,,2,2,3,1,1,2,0,2,1,1,1,1,0,1,12,0,2,1,1,2,1,1,2,2,0,,2,3,2,1,0,0,1,1,2,4,1,3,1,1,1,1,2,2,1,1,2,1,1,1,2,2,0,0,2,6,2,0,2,1,1,1,1,1,0,3,3,0,0,0,3,2,0,0,5,,0,0,6,5,2,1,2,0,2,0,5,2,2,2,0,2,0,0,0,2,0,0,2,2,2,0,0,0,1,100115,6,4,2,1,1.47,1.47,0.239,0,29
100234,1,4968c,4,53033,42660,9,,,,4,4,3,4,WA,53033,3,1,2,1,0,0,0,0,0,0,0,0,2,1,1,1,2,2,0,0,0,0,0,0,,2,1,1,4,1,1,3,3,1,1,1,2,2,2,1,1,2,1,1,0,1,9,0,19,5,3,5,,0,0,,0,,2,3,1,2,3,1,2,2,1,2,1,1,0,1,70,0,2,1,2,2,1,2,2,2,0,,2,3,1,0,0,0,2,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,0,1,1,0,0,0,1,5,1,0,12,,0,0,5,4,2,2,1,1,2,0,3,0,0,0,0,4,0,0,0,2,0,0,1,2,1,0,0,0,1,100115,6,4,4,1,1.47,1.47,0.511,1,29
100235,1,4968c,4,53027,00000,9,,,,4,4,1,4,WA,53027,1,1,2,1,0,0,0,0,0,0,0,0,2,2,2,2,2,9,0,0,0,0,0,0,,1,3,4,3,1,2,4,1,3,2,2,2,0,0,1,2,2,2,0,3,4,2,1,50,5,5,0,,2,0,,0,,2,3,1,1,2,0,0,0,0,2,2,3,0,1,0,0,0,0,0,2,1,1,2,2,0,,2,1,2,9,0,0,1,1,1,4,1,2,2,3,2,1,2,0,2,2,2,2,1,1,1,1,2,4,2,2,0,0,2,3,9,1,2,2,0,1,1,0,0,0,1,2,0,0,4,,0,2,6,5,0,1,2,0,3,2,5,0,0,0,2,0,0,0,0,2,0,0,1,2,2,0,0,0,1,100115,6,4,2,1,1.47,1.47,0.854,2,64
100236,1,4968c,4,06111,37100,9,,,,4,4,3,4,CA,06111,3,1,2,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,43,0,0,0,0,different set of values,2,3,1,3,1,3,4,2,3,1,1,2,2,2,2,1,2,1,2,0,1,2,9,37,7,4,7,<7:(VOL) Other (SPECIFY)>:wants to obtain a phd,0,0,,0,,3,1,3,1,1,1,1,2,1,1,4,1,0,1,5,0,2,1,2,2,1,1,2,1,0,,2,1,1,0,0,0,1,1,4,2,1,2,1,3,1,2,2,2,1,2,2,1,1,1,2,2,0,0,2,1,2,0,1,1,1,1,2,2,0,1,1,0,0,0,1,5,3,0,2,,0,2,3,10,2,1,1,1,1,0,3,0,0,0,1,0,0,0,0,1,0,2,2,2,1,0,0,0,1,100124,1,2,2,1,1.47,1.47,1.129,0,45
100239,1,4968c,1,39139,31900,3,,,,2,2,2,2,OH,39139,2,1,2,1,0,0,0,0,0,0,0,0,2,2,1,1,2,1,1,20,29,0,0,0,"so  much more technology in our generation, we can get into more trouble with testing and driving for example",1,1,2,4,1,3,4,2,1,1,1,2,2,1,2,2,2,2,0,1,5,2,2,21,5,5,0,,1,4,,1,,1,1,1,1,3,1,4,1,1,2,2,1,0,1,50,0,2,1,2,2,2,2,1,2,0,,2,3,2,1,0,0,2,2,2,4,1,2,2,1,1,2,2,2,2,1,2,1,1,1,2,1,0,0,2,6,2,0,2,2,2,1,2,2,0,1,1,0,0,0,1,3,0,0,12,,0,0,5,8,2,2,2,0,2,0,4,0,0,0,0,4,0,0,0,1,0,3,1,2,1,0,0,0,1,100116,7,2,3,1,1.47,1.47,0.578,0,29
100242,1,4968c,1,42003,38300,2,,,,1,1,4,1,PA,42003,4,1,2,1,0,0,0,0,0,0,0,0,1,2,9,2,2,2,0,0,0,0,0,0,,2,4,2,3,2,3,4,3,2,1,1,1,1,2,2,1,1,1,1,0,1,1,0,28,5,5,0,,2,0,,2,,2,3,3,1,3,1,3,2,2,2,1,2,0,1,10,0,1,1,1,1,2,2,1,1,0,,3,1,1,0,0,0,3,1,2,1,2,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,1,2,2,1,1,1,2,1,1,2,2,0,2,1,1,0,0,0,1,2,0,0,1,,0,2,4,7,2,1,1,1,2,0,5,0,0,0,0,1,0,0,0,2,0,0,2,2,1,0,0,0,1,100116,7,4,2,1,1.47,1.47,0.457,1,29
100247,1,4968c,1,26161,11460,3,,,,2,2,3,2,MI,26163,5,1,2,1,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,32,0,0,0,0,our music is the best ever.,1,3,1,2,1,2,4,1,2,2,2,2,0,0,2,2,2,2,0,1,2,1,0,38,3,5,0,,1,2,,0,,1,2,1,1,3,0,0,0,0,1,2,1,0,1,0,0,0,0,0,2,2,2,1,3,3,,0,0,0,0,1,0,1,0,0,0,1,2,1,2,1,2,2,0,2,1,2,2,1,1,2,2,0,0,2,6,2,0,2,2,2,1,2,2,0,1,1,0,0,0,1,1,0,0,1,,0,1,5,1,2,1,1,1,2,0,2,0,0,0,3,0,0,0,0,2,0,0,1,2,1,0,0,0,1,100116,7,4,1,1,1.47,1.47,2.564,0,45
100248,1,4968c,1,09009,35300,1,,,,1,1,4,1,CT,09009,4,1,2,1,0,0,0,0,0,0,0,0,2,2,1,1,1,2,0,0,0,0,0,0,,1,3,2,2,2,4,4,1,2,1,1,2,2,2,2,2,2,1,1,0,2,1,0,39,5,5,0,,2,0,,0,,3,3,3,3,1,1,2,2,2,1,2,1,0,2,0,0,1,1,1,2,2,1,2,3,3,,0,0,0,0,1,0,1,0,0,0,1,2,2,3,1,1,2,2,1,1,1,0,1,1,2,2,0,0,2,1,2,0,1,1,1,1,2,2,0,1,1,0,0,0,1,4,2,0,2,,0,2,2,10,2,1,1,1,2,0,3,0,0,0,1,0,0,0,0,1,0,2,2,2,1,0,0,0,1,100116,7,2,2,1,1.47,1.47,2.237,0,45
100250,1,4968c,1,25017,14460,1,,,,1,1,4,1,MA,25017,4,1,2,1,0,0,0,0,0,0,0,0,1,2,1,1,1,9,0,0,0,0,0,0,,1,2,1,3,2,2,4,2,2,1,1,1,2,2,1,2,2,1,1,0,2,2,2,42,2,5,0,,1,1,,0,,2,3,3,1,3,2,0,2,1,2,2,1,0,1,3,0,2,2,2,1,1,2,2,1,0,,2,1,2,1,0,0,3,1,4,1,2,4,2,2,1,2,2,2,2,1,1,1,1,1,2,2,0,0,2,1,1,1,1,1,1,2,2,0,2,2,2,0,0,0,2,4,2,0,11,<11:(VOL) Something else {SPECIFY}>:Rasta,2,0,4,6,0,1,1,1,2,0,2,0,0,0,1,0,0,0,0,1,0,2,2,2,1,0,0,0,1,100119,3,2,2,1,1.47,1.47,0.923,0,45
100251,1,4968c,1,36061,35620,2,,,,1,1,5,1,NY,36061,5,1,2,1,0,0,0,0,0,0,0,0,1,9,1,9,2,1,1,27,43,0,0,0,"each generation is different from the previous. my generation is the 2nd world war time, it experienced the development of the new nation. Europe and US became closer.",9,1,1,1,1,2,1,4,2,2,2,2,0,0,2,2,2,1,1,0,1,9,0,78,5,0,0,,0,0,,0,,9,9,9,9,1,0,0,0,0,1,3,1,0,2,0,0,0,0,0,2,1,2,1,9,0,,0,0,0,0,2,2,1,0,0,0,9,2,9,9,1,2,2,0,2,1,1,0,2,1,2,2,0,0,2,1,1,1,2,4,1,1,2,2,0,9,9,0,0,0,9,2,0,0,5,,0,0,6,5,0,1,1,1,4,9,9,0,0,0,1,0,0,0,0,1,0,2,2,2,1,0,0,0,1,100116,7,2,2,1,1.47,1.47,0.216,0,97
100256,1,4968c,1,12071,15980,5,,,,3,3,3,3,FL,12115,3,1,2,1,0,0,0,0,0,0,0,0,2,3,1,2,2,2,0,0,0,0,0,0,,1,1,2,3,4,1,4,1,2,2,1,2,2,2,2,1,1,1,9,0,4,1,0,36,5,5,0,,2,0,,0,,3,3,3,3,3,2,0,2,2,1,2,1,0,1,5,0,2,2,2,2,1,1,2,1,0,,2,1,2,1,0,0,1,1,4,1,3,9,2,1,2,1,1,2,2,2,2,1,1,2,1,2,1,2,2,1,1,1,2,1,1,1,2,2,0,1,1,0,0,0,1,2,0,0,12,,0,0,5,5,1,1,1,1,3,9,5,0,0,0,1,0,0,0,0,1,0,1,2,2,2,0,0,0,1,100116,7,3,2,1,1.47,1.47,1.302,1,45
100258,1,4968c,1,39089,18140,3,,,,2,2,2,2,OH,39089,2,1,2,1,0,0,0,0,0,0,0,0,1,2,2,1,2,1,1,2,0,0,0,0,More value as far as work ethic.  The younger generation is into having things handed to them.,2,4,2,2,1,2,3,2,2,2,2,2,0,0,2,2,2,2,0,2,3,2,2,49,3,5,0,,2,0,,0,,2,3,3,1,3,0,0,0,0,1,2,1,0,1,75,0,0,0,0,2,2,1,2,1,0,,2,3,1,0,0,0,1,1,4,1,9,2,2,3,1,2,1,0,1,2,2,2,2,1,2,2,0,0,2,3,2,0,2,1,1,1,2,2,0,1,1,0,0,0,1,1,0,0,12,,0,0,5,6,0,1,1,1,3,9,2,0,0,0,1,0,0,0,0,2,0,0,2,2,1,0,0,0,1,100117,1,4,1,1,1.47,1.47,2.086,0,64
100262,1,4968c,1,51041,40060,5,,,,3,3,3,3,VA,51730,4,1,2,1,0,0,0,0,0,0,0,0,1,9,1,2,2,1,1,40,0,0,0,0,pay attention ti their prents more,1,2,1,1,1,1,4,1,1,2,2,2,0,0,2,2,2,1,1,0,1,1,0,66,5,0,0,,0,0,,0,,2,2,9,9,3,0,0,0,0,4,4,4,0,1,0,0,0,0,0,2,1,1,2,3,2,,0,0,0,0,1,0,1,0,0,0,3,4,1,1,1,2,1,0,2,1,1,2,1,1,2,2,0,0,2,5,1,0,2,1,1,1,2,2,0,2,2,0,0,0,2,2,0,0,13,,0,1,1,10,0,1,1,1,2,0,2,0,0,0,1,0,0,0,0,1,0,1,2,1,2,4,0,0,1,100116,7,3,2,1,1.47,1.47,0.84,0,97
100263,1,4968c,1,36061,35620,2,,,,1,1,5,1,NY,36081,5,1,2,1,0,0,0,0,0,0,0,0,1,2,2,1,2,2,0,0,0,0,0,0,,9,2,2,3,1,1,3,3,2,1,1,2,1,2,1,2,2,1,1,0,3,2,1,36,6,5,0,,1,5,,0,,3,3,3,3,3,1,5,2,1,2,1,1,0,1,3,0,2,1,1,2,1,1,1,1,0,,2,1,1,0,0,0,1,1,2,4,2,3,1,3,1,2,2,2,2,1,1,2,1,1,2,2,0,0,2,1,2,0,1,1,1,1,2,2,0,3,3,0,0,0,4,3,1,0,2,,0,2,2,9,2,1,1,1,3,2,3,0,0,0,1,0,0,0,0,1,0,2,2,2,1,0,0,0,1,100116,7,2,2,1,1.47,1.47,0.715,0,45
100264,1,4968c,1,25013,44140,1,,,,1,1,3,1,MA,25013,3,1,2,1,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,4,0,0,0,0,they're more courteous,2,3,1,3,1,3,4,3,1,1,1,2,2,2,1,1,2,1,1,0,2,1,0,52,6,5,0,,2,0,,0,,2,3,2,1,3,2,0,2,2,1,2,1,0,1,0,0,2,2,2,2,1,1,1,1,0,,2,1,1,0,0,0,1,2,4,1,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,2,0,0,2,1,2,0,2,1,1,1,2,2,0,1,1,0,0,0,1,3,0,0,2,,0,2,4,7,0,1,1,1,2,0,3,0,0,0,1,0,0,0,0,1,0,2,2,2,1,0,0,0,1,100116,7,2,3,1,1.47,1.47,1.028,0,64
